../MAPBr-RETRY/0001-freq/OUTCAR:   4 f  =   91.057261 THz   572.129647 2PiTHz 3037.343207 cm-1   376.582698 meV
../MAPBr-RETRY/0002-freq/OUTCAR:   4 f  =   84.962670 THz   533.836199 2PiTHz 2834.049522 cm-1   351.377484 meV
../MAPBr-RETRY/0003-freq/OUTCAR:   4 f  =   80.611109 THz   506.494534 2PiTHz 2688.897073 cm-1   333.380868 meV
../MAPBr-RETRY/0004-freq/OUTCAR:   4 f  =   90.632568 THz   569.461222 2PiTHz 3023.176976 cm-1   374.826308 meV
../MAPBr-RETRY/0005-freq/OUTCAR:   4 f  =   92.346187 THz   580.228208 2PiTHz 3080.337151 cm-1   381.913269 meV
../MAPBr-RETRY/0006-freq/OUTCAR:   4 f  =   94.108989 THz   591.304215 2PiTHz 3139.137869 cm-1   389.203632 meV
../MAPBr-RETRY/0007-freq/OUTCAR:   4 f  =   90.731294 THz   570.081533 2PiTHz 3026.470102 cm-1   375.234604 meV
../MAPBr-RETRY/0008-freq/OUTCAR:   4 f  =   81.958009 THz   514.957356 2PiTHz 2733.824819 cm-1   338.951200 meV
../MAPBr-RETRY/0009-freq/OUTCAR:   4 f  =   92.047662 THz   578.352515 2PiTHz 3070.379405 cm-1   380.678666 meV
../MAPBr-RETRY/0010-freq/OUTCAR:   4 f  =   92.871869 THz   583.531162 2PiTHz 3097.871996 cm-1   384.087314 meV
../MAPBr-RETRY/0011-freq/OUTCAR:   4 f  =   75.860992 THz   476.648669 2PiTHz 2530.450233 cm-1   313.735956 meV
../MAPBr-RETRY/0012-freq/OUTCAR:   4 f  =   80.130182 THz   503.472782 2PiTHz 2672.855083 cm-1   331.391914 meV
../MAPBr-RETRY/0013-freq/OUTCAR:   4 f  =   96.681231 THz   607.466092 2PiTHz 3224.938648 cm-1   399.841577 meV
../MAPBr-RETRY/0014-freq/OUTCAR:   4 f  =   92.270119 THz   579.750257 2PiTHz 3077.799790 cm-1   381.598677 meV
../MAPBr-RETRY/0015-freq/OUTCAR:   4 f  =   79.640824 THz   500.398055 2PiTHz 2656.531856 cm-1   329.368091 meV
../MAPBr-RETRY/0016-freq/OUTCAR:   4 f  =   71.241245 THz   447.621943 2PiTHz 2376.352067 cm-1   294.630212 meV
../MAPBr-RETRY/0017-freq/OUTCAR:   4 f  =  103.317128 THz   649.160664 2PiTHz 3446.288343 cm-1   427.285451 meV
../MAPBr-RETRY/0018-freq/OUTCAR:   4 f  =   93.088841 THz   584.894441 2PiTHz 3105.109421 cm-1   384.984641 meV
../MAPBr-RETRY/0019-freq/OUTCAR:   4 f  =   90.291570 THz   567.318669 2PiTHz 3011.802510 cm-1   373.416054 meV
../MAPBr-RETRY/0020-freq/OUTCAR:   4 f  =   90.837510 THz   570.748908 2PiTHz 3030.013092 cm-1   375.673879 meV
../MAPBr-RETRY/0021-freq/OUTCAR:   4 f  =   85.778536 THz   538.962438 2PiTHz 2861.263895 cm-1   354.751638 meV
../MAPBr-RETRY/0022-freq/OUTCAR:   4 f  =   93.090214 THz   584.903067 2PiTHz 3105.155219 cm-1   384.990319 meV
../MAPBr-RETRY/0023-freq/OUTCAR:   4 f  =   92.220668 THz   579.439546 2PiTHz 3076.150273 cm-1   381.394163 meV
../MAPBr-RETRY/0024-freq/OUTCAR:   4 f  =   92.085797 THz   578.592129 2PiTHz 3071.651474 cm-1   380.836382 meV
../MAPBr-RETRY/0025-freq/OUTCAR:   4 f  =   87.654368 THz   550.748639 2PiTHz 2923.834915 cm-1   362.509458 meV
../MAPBr-RETRY/0026-freq/OUTCAR:   4 f  =   97.809200 THz   614.553331 2PiTHz 3262.563643 cm-1   404.506483 meV
../MAPBr-RETRY/0027-freq/OUTCAR:   4 f  =   93.748552 THz   589.039524 2PiTHz 3127.114996 cm-1   387.712985 meV
../MAPBr-RETRY/0028-freq/OUTCAR:   4 f  =   95.762757 THz   601.695146 2PiTHz 3194.301631 cm-1   396.043069 meV
../MAPBr-RETRY/0029-freq/OUTCAR:   4 f  =   90.781796 THz   570.398846 2PiTHz 3028.154667 cm-1   375.443464 meV
../MAPBr-RETRY/0030-freq/OUTCAR:   4 f  =   92.536915 THz   581.426584 2PiTHz 3086.699135 cm-1   382.702055 meV
../MAPBr-RETRY/0031-freq/OUTCAR:   4 f  =   92.502312 THz   581.209170 2PiTHz 3085.544918 cm-1   382.558951 meV
../MAPBr-RETRY/0032-freq/OUTCAR:   4 f  =   95.666029 THz   601.087387 2PiTHz 3191.075138 cm-1   395.643035 meV
../MAPBr-RETRY/0033-freq/OUTCAR:   4 f  =   93.091703 THz   584.912420 2PiTHz 3105.204871 cm-1   384.996475 meV
../MAPBr-RETRY/0034-freq/OUTCAR:   4 f  =   82.546857 THz   518.657199 2PiTHz 2753.466684 cm-1   341.386482 meV
../MAPBr-RETRY/0035-freq/OUTCAR:   4 f  =   92.679069 THz   582.319766 2PiTHz 3091.440892 cm-1   383.289958 meV
../MAPBr-RETRY/0036-freq/OUTCAR:   4 f  =   90.614167 THz   569.345600 2PiTHz 3022.563155 cm-1   374.750204 meV
../MAPBr-RETRY/0037-freq/OUTCAR:   4 f  =   86.370049 THz   542.679025 2PiTHz 2880.994651 cm-1   357.197941 meV
../MAPBr-RETRY/0038-freq/OUTCAR:   4 f  =   91.339742 THz   573.904525 2PiTHz 3046.765747 cm-1   377.750944 meV
../MAPBr-RETRY/0039-freq/OUTCAR:   4 f  =   53.572496 THz   336.605918 2PiTHz 1786.986054 cm-1   221.558113 meV
../MAPBr-RETRY/0040-freq/OUTCAR:   4 f  =   92.601092 THz   581.829822 2PiTHz 3088.839861 cm-1   382.967472 meV
../MAPBr-RETRY/0041-freq/OUTCAR:   4 f  =   87.017283 THz   546.745714 2PiTHz 2902.584040 cm-1   359.874685 meV
../MAPBr-RETRY/0042-freq/OUTCAR:   4 f  =   89.915579 THz   564.956246 2PiTHz 2999.260788 cm-1   371.861078 meV
../MAPBr-RETRY/0043-freq/OUTCAR:   4 f  =   68.276718 THz   428.995272 2PiTHz 2277.466102 cm-1   282.369910 meV
../MAPBr-RETRY/0044-freq/OUTCAR:   4 f  =   91.001221 THz   571.777535 2PiTHz 3035.473904 cm-1   376.350934 meV
../MAPBr-RETRY/0045-freq/OUTCAR:   4 f  =   95.171912 THz   597.982762 2PiTHz 3174.593190 cm-1   393.599533 meV
../MAPBr-RETRY/0046-freq/OUTCAR:   4 f  =   89.714120 THz   563.690441 2PiTHz 2992.540835 cm-1   371.027910 meV
../MAPBr-RETRY/0047-freq/OUTCAR:   4 f  =   75.731102 THz   475.832545 2PiTHz 2526.117559 cm-1   313.198773 meV
../MAPBr-RETRY/0048-freq/OUTCAR:   4 f  =   83.728647 THz   526.082605 2PiTHz 2792.886955 cm-1   346.273975 meV
../MAPBr-RETRY/0049-freq/OUTCAR:   4 f  =   85.064839 THz   534.478149 2PiTHz 2837.457532 cm-1   351.800024 meV
../MAPBr-RETRY/0050-freq/OUTCAR:   4 f  =   85.103482 THz   534.720949 2PiTHz 2838.746519 cm-1   351.959838 meV
../MAPBr-RETRY/0051-freq/OUTCAR:   4 f  =   93.086576 THz   584.880209 2PiTHz 3105.033868 cm-1   384.975273 meV
