../MAPCl/0000-freq/OUTCAR:  26 f  =    4.504007 THz    28.299511 2PiTHz  150.237502 cm-1    18.627083 meV
../MAPCl/1000-freq/OUTCAR:  26 f  =    5.047502 THz    31.714391 2PiTHz  168.366541 cm-1    20.874798 meV
../MAPCl/1001-freq/OUTCAR:  26 f  =    4.327784 THz    27.192268 2PiTHz  144.359327 cm-1    17.898282 meV
../MAPCl/1002-freq/OUTCAR:  26 f  =    5.122032 THz    32.182679 2PiTHz  170.852604 cm-1    21.183031 meV
../MAPCl/1003-freq/OUTCAR:  26 f  =    4.972121 THz    31.240755 2PiTHz  165.852084 cm-1    20.563045 meV
../MAPCl/1004-freq/OUTCAR:  26 f  =    4.304798 THz    27.047841 2PiTHz  143.592590 cm-1    17.803219 meV
../MAPCl/1005-freq/OUTCAR:  26 f  =    4.994078 THz    31.378718 2PiTHz  166.584508 cm-1    20.653854 meV
../MAPCl/1006-freq/OUTCAR:  26 f  =    4.780174 THz    30.034720 2PiTHz  159.449441 cm-1    19.769218 meV
../MAPCl/1007-freq/OUTCAR:  26 f  =    5.077374 THz    31.902083 2PiTHz  169.362967 cm-1    20.998339 meV
../MAPCl/1008-freq/OUTCAR:  26 f  =    5.165253 THz    32.454242 2PiTHz  172.294291 cm-1    21.361777 meV
../MAPCl/1009-freq/OUTCAR:  26 f  =    4.732348 THz    29.734222 2PiTHz  157.854149 cm-1    19.571427 meV
../MAPCl/1010-freq/OUTCAR:  26 f  =    4.784339 THz    30.060891 2PiTHz  159.588378 cm-1    19.786444 meV
../MAPCl/1011-freq/OUTCAR:  26 f  =    5.001709 THz    31.426663 2PiTHz  166.839040 cm-1    20.685412 meV
../MAPCl/1012-freq/OUTCAR:  26 f  =    4.396524 THz    27.624176 2PiTHz  146.652256 cm-1    18.182569 meV
../MAPCl/1013-freq/OUTCAR:  26 f  =    4.874471 THz    30.627205 2PiTHz  162.594847 cm-1    20.159199 meV
../MAPCl/1014-freq/OUTCAR:  26 f  =    4.731169 THz    29.726815 2PiTHz  157.814822 cm-1    19.566551 meV
../MAPCl/1015-freq/OUTCAR:  26 f  =    5.596752 THz    35.165432 2PiTHz  186.687559 cm-1    23.146316 meV
../MAPCl/1016-freq/OUTCAR:  26 f  =    5.003876 THz    31.440281 2PiTHz  166.911336 cm-1    20.694376 meV
../MAPCl/1017-freq/OUTCAR:  26 f  =    5.029259 THz    31.599764 2PiTHz  167.758005 cm-1    20.799349 meV
../MAPCl/1018-freq/OUTCAR:  26 f  =    4.254884 THz    26.734227 2PiTHz  141.927661 cm-1    17.596794 meV
../MAPCl/1019-freq/OUTCAR:  26 f  =    4.794903 THz    30.127261 2PiTHz  159.940728 cm-1    19.830130 meV
../MAPCl/1020-freq/OUTCAR:  26 f  =    4.878144 THz    30.650281 2PiTHz  162.717355 cm-1    20.174388 meV
../MAPCl/1021-freq/OUTCAR:  26 f  =    5.183576 THz    32.569369 2PiTHz  172.905483 cm-1    21.437555 meV
../MAPCl/1022-freq/OUTCAR:  26 f  =    5.097378 THz    32.027771 2PiTHz  170.030226 cm-1    21.081069 meV
../MAPCl/1023-freq/OUTCAR:  26 f  =    4.474880 THz    28.116498 2PiTHz  149.265911 cm-1    18.506621 meV
../MAPCl/1024-freq/OUTCAR:  26 f  =    4.477044 THz    28.130099 2PiTHz  149.338119 cm-1    18.515574 meV
../MAPCl/1025-freq/OUTCAR:  26 f  =    4.410644 THz    27.712891 2PiTHz  147.123229 cm-1    18.240962 meV
../MAPCl/1026-freq/OUTCAR:  26 f  =    4.280161 THz    26.893046 2PiTHz  142.770803 cm-1    17.701330 meV
../MAPCl/1027-freq/OUTCAR:  26 f  =    4.786269 THz    30.073014 2PiTHz  159.652736 cm-1    19.794424 meV
../MAPCl/1028-freq/OUTCAR:  26 f  =    4.942394 THz    31.053980 2PiTHz  164.860525 cm-1    20.440107 meV
../MAPCl/1029-freq/OUTCAR:  26 f  =    3.539793 THz    22.241175 2PiTHz  118.074778 cm-1    14.639412 meV
../MAPCl/1030-freq/OUTCAR:  26 f  =    5.001273 THz    31.423927 2PiTHz  166.824513 cm-1    20.683611 meV
../MAPCl/1031-freq/OUTCAR:  26 f  =    4.748515 THz    29.835801 2PiTHz  158.393413 cm-1    19.638287 meV
../MAPCl/1032-freq/OUTCAR:  26 f  =    4.677006 THz    29.386498 2PiTHz  156.008136 cm-1    19.342551 meV
../MAPCl/1033-freq/OUTCAR:  26 f  =    5.040660 THz    31.671403 2PiTHz  168.138326 cm-1    20.846503 meV
../MAPCl/1034-freq/OUTCAR:  26 f  =    4.903636 THz    30.810457 2PiTHz  163.567701 cm-1    20.279818 meV
../MAPCl/1035-freq/OUTCAR:  26 f  =    4.980490 THz    31.293339 2PiTHz  166.131245 cm-1    20.597657 meV
../MAPCl/1036-freq/OUTCAR:  26 f  =    3.739838 THz    23.498098 2PiTHz  124.747579 cm-1    15.466734 meV
../MAPCl/1037-freq/OUTCAR:  26 f  =    4.819887 THz    30.284245 2PiTHz  160.774128 cm-1    19.933459 meV
../MAPCl/1038-freq/OUTCAR:  26 f  =    4.889667 THz    30.722682 2PiTHz  163.101719 cm-1    20.222043 meV
../MAPCl/1039-freq/OUTCAR:  26 f  =    4.662807 THz    29.297279 2PiTHz  155.534489 cm-1    19.283826 meV
../MAPCl/1040-freq/OUTCAR:  26 f  =    4.962426 THz    31.179842 2PiTHz  165.528709 cm-1    20.522952 meV
../MAPCl/1041-freq/OUTCAR:  26 f  =    4.943518 THz    31.061040 2PiTHz  164.898005 cm-1    20.444754 meV
../MAPCl/1042-freq/OUTCAR:  26 f  =    4.850213 THz    30.474785 2PiTHz  161.785677 cm-1    20.058875 meV
../MAPCl/1043-freq/OUTCAR:  26 f  =    4.748030 THz    29.832753 2PiTHz  158.377229 cm-1    19.636281 meV
../MAPCl/1044-freq/OUTCAR:  26 f  =    4.786084 THz    30.071855 2PiTHz  159.646585 cm-1    19.793661 meV
../MAPCl/1045-freq/OUTCAR:  26 f  =    4.733022 THz    29.738452 2PiTHz  157.876606 cm-1    19.574211 meV
../MAPCl/1046-freq/OUTCAR:  26 f  =    4.950284 THz    31.103551 2PiTHz  165.123691 cm-1    20.472736 meV
../MAPCl/1047-freq/OUTCAR:  26 f  =    4.388973 THz    27.576729 2PiTHz  146.400368 cm-1    18.151339 meV
../MAPCl/1048-freq/OUTCAR:  26 f  =    4.776131 THz    30.009316 2PiTHz  159.314577 cm-1    19.752497 meV
../MAPCl/1049-freq/OUTCAR:  26 f  =    4.610164 THz    28.966514 2PiTHz  153.778512 cm-1    19.066112 meV
../MAPCl/1050-freq/OUTCAR:  26 f  =    4.730479 THz    29.722473 2PiTHz  157.791775 cm-1    19.563694 meV
../MAPCl/1051-freq/OUTCAR:  26 f  =    4.280686 THz    26.896344 2PiTHz  142.788315 cm-1    17.703501 meV
../MAPCl/1052-freq/OUTCAR:  26 f  =    4.204704 THz    26.418935 2PiTHz  140.253828 cm-1    17.389265 meV
../MAPCl/1053-freq/OUTCAR:  26 f  =    5.016337 THz    31.518576 2PiTHz  167.326993 cm-1    20.745910 meV
../MAPCl/1054-freq/OUTCAR:  26 f  =    5.173173 THz    32.504006 2PiTHz  172.558478 cm-1    21.394532 meV
../MAPCl/1055-freq/OUTCAR:  26 f  =    4.997470 THz    31.400032 2PiTHz  166.697659 cm-1    20.667883 meV
../MAPCl/1056-freq/OUTCAR:  26 f  =    4.691747 THz    29.479119 2PiTHz  156.499845 cm-1    19.403515 meV
../MAPCl/1057-freq/OUTCAR:  26 f  =    3.854443 THz    24.218180 2PiTHz  128.570375 cm-1    15.940701 meV
../MAPCl/1058-freq/OUTCAR:  26 f  =    4.496704 THz    28.253623 2PiTHz  149.993890 cm-1    18.596879 meV
../MAPCl/1059-freq/OUTCAR:  26 f  =    4.427766 THz    27.820476 2PiTHz  147.694382 cm-1    18.311776 meV
../MAPCl/1060-freq/OUTCAR:  26 f  =    4.636608 THz    29.132667 2PiTHz  154.660591 cm-1    19.175476 meV
../MAPCl/1061-freq/OUTCAR:  26 f  =    4.966398 THz    31.204800 2PiTHz  165.661207 cm-1    20.539379 meV
../MAPCl/1062-freq/OUTCAR:  26 f  =    4.901961 THz    30.799931 2PiTHz  163.511824 cm-1    20.272890 meV
../MAPCl/1063-freq/OUTCAR:  26 f  =    4.625612 THz    29.063579 2PiTHz  154.293812 cm-1    19.130002 meV
../MAPCl/1064-freq/OUTCAR:  26 f  =    4.738649 THz    29.773811 2PiTHz  158.064318 cm-1    19.597485 meV
