../MAPI/0000-freq/OUTCAR:  27 f  =    2.114187 THz    13.283830 2PiTHz   70.521690 cm-1     8.743578 meV
../MAPI/0001-freq/OUTCAR:  27 f  =    2.174980 THz    13.665803 2PiTHz   72.549527 cm-1     8.994998 meV
../MAPI/0002-freq/OUTCAR:  27 f  =    2.163004 THz    13.590557 2PiTHz   72.150056 cm-1     8.945470 meV
../MAPI/0003-freq/OUTCAR:  27 f  =    2.250870 THz    14.142636 2PiTHz   75.080956 cm-1     9.308855 meV
../MAPI/0004-freq/OUTCAR:  27 f  =    2.856796 THz    17.949782 2PiTHz   95.292470 cm-1    11.814765 meV
../MAPI/0005-freq/OUTCAR:  27 f  =    2.269080 THz    14.257048 2PiTHz   75.688348 cm-1     9.384163 meV
../MAPI/0006-freq/OUTCAR:  27 f  =    2.412066 THz    15.155455 2PiTHz   80.457844 cm-1     9.975505 meV
../MAPI/0007-freq/OUTCAR:  27 f  =    2.377386 THz    14.937557 2PiTHz   79.301062 cm-1     9.832082 meV
../MAPI/0008-freq/OUTCAR:  27 f  =    2.417734 THz    15.191070 2PiTHz   80.646921 cm-1     9.998947 meV
../MAPI/0009-freq/OUTCAR:  27 f  =    2.523063 THz    15.852870 2PiTHz   84.160309 cm-1    10.434552 meV
../MAPI/0010-freq/OUTCAR:  27 f  =    2.304974 THz    14.482578 2PiTHz   76.885648 cm-1     9.532609 meV
../MAPI/0011-freq/OUTCAR:  27 f  =    2.250138 THz    14.138036 2PiTHz   75.056531 cm-1     9.305827 meV
../MAPI/0012-freq/OUTCAR:  27 f  =    2.484077 THz    15.607918 2PiTHz   82.859895 cm-1    10.273321 meV
../MAPI/0013-freq/OUTCAR:  27 f  =    1.973948 THz    12.402680 2PiTHz   65.843811 cm-1     8.163595 meV
../MAPI/0014-freq/OUTCAR:  27 f  =    2.595584 THz    16.308536 2PiTHz   86.579365 cm-1    10.734477 meV
../MAPI/0015-freq/OUTCAR:  27 f  =    2.337406 THz    14.686354 2PiTHz   77.967464 cm-1     9.666737 meV
../MAPI/0016-freq/OUTCAR:  27 f  =    2.722480 THz    17.105846 2PiTHz   90.812151 cm-1    11.259276 meV
../MAPI/0017-freq/OUTCAR:  27 f  =    2.328559 THz    14.630771 2PiTHz   77.672381 cm-1     9.630151 meV
../MAPI/0018-freq/OUTCAR:  27 f  =    2.436239 THz    15.307340 2PiTHz   81.264178 cm-1    10.075478 meV
../MAPI/0019-freq/OUTCAR:  27 f  =    2.377146 THz    14.936050 2PiTHz   79.293061 cm-1     9.831090 meV
