../MAPBr/0000-freq/OUTCAR:  19 f  =    4.885006 THz    30.693400 2PiTHz  162.946266 cm-1    20.202769 meV
../MAPBr/1000-freq/OUTCAR:  19 f  =   13.067323 THz    82.104409 2PiTHz  435.878950 cm-1    54.042122 meV
../MAPBr/1001-freq/OUTCAR:  19 f  =    8.799792 THz    55.290725 2PiTHz  293.529462 cm-1    36.393028 meV
../MAPBr/1003-freq/OUTCAR:  19 f  =   11.057930 THz    69.479022 2PiTHz  368.852823 cm-1    45.731938 meV
../MAPBr/1004-freq/OUTCAR:  19 f  =    8.870044 THz    55.732127 2PiTHz  295.872796 cm-1    36.683565 meV
../MAPBr/1005-freq/OUTCAR:  19 f  =    9.523872 THz    59.840252 2PiTHz  317.682163 cm-1    39.387582 meV
../MAPBr/1006-freq/OUTCAR:  19 f  =    8.336328 THz    52.378692 2PiTHz  278.069954 cm-1    34.476293 meV
../MAPBr/1007-freq/OUTCAR:  19 f  =   14.767819 THz    92.788943 2PiTHz  492.601400 cm-1    61.074812 meV
../MAPBr/1008-freq/OUTCAR:  19 f  =    4.821000 THz    30.291233 2PiTHz  160.811229 cm-1    19.938058 meV
../MAPBr/1009-freq/OUTCAR:  19 f  =    9.552486 THz    60.020040 2PiTHz  318.636628 cm-1    39.505921 meV
../MAPBr/1010-freq/OUTCAR:  19 f  =    9.494054 THz    59.652902 2PiTHz  316.687552 cm-1    39.264266 meV
../MAPBr/1012-freq/OUTCAR:  19 f  =    8.054516 THz    50.608014 2PiTHz  268.669712 cm-1    33.310811 meV
../MAPBr/1013-freq/OUTCAR:  19 f  =    5.427433 THz    34.101568 2PiTHz  181.039678 cm-1    22.446067 meV
../MAPBr/1014-freq/OUTCAR:  19 f  =    5.314561 THz    33.392373 2PiTHz  177.274675 cm-1    21.979266 meV
../MAPBr/1015-freq/OUTCAR:  19 f  =    7.031323 THz    44.179104 2PiTHz  234.539675 cm-1    29.079224 meV
../MAPBr/1016-freq/OUTCAR:  19 f  =    6.216926 THz    39.062098 2PiTHz  207.374321 cm-1    25.711148 meV
../MAPBr/1018-freq/OUTCAR:  19 f  =    9.529161 THz    59.873486 2PiTHz  317.858593 cm-1    39.409457 meV
../MAPBr/1019-freq/OUTCAR:  19 f  =    9.437244 THz    59.295954 2PiTHz  314.792573 cm-1    39.029319 meV
../MAPBr/1020-freq/OUTCAR:  19 f  =    4.798876 THz    30.152229 2PiTHz  160.073276 cm-1    19.846564 meV
../MAPBr/1021-freq/OUTCAR:  19 f  =    6.023431 THz    37.846333 2PiTHz  200.920024 cm-1    24.910917 meV
../MAPBr/1022-freq/OUTCAR:  19 f  =    7.173113 THz    45.069996 2PiTHz  239.269274 cm-1    29.665620 meV
../MAPBr/1023-freq/OUTCAR:  19 f  =    8.859763 THz    55.667530 2PiTHz  295.529861 cm-1    36.641046 meV
../MAPBr/1024-freq/OUTCAR:  19 f  =   11.491264 THz    72.201742 2PiTHz  383.307303 cm-1    47.524066 meV
../MAPBr/1025-freq/OUTCAR:  19 f  =    5.532020 THz    34.758708 2PiTHz  184.528326 cm-1    22.878605 meV
../MAPBr/1026-freq/OUTCAR:  19 f  =   10.801065 THz    67.865091 2PiTHz  360.284729 cm-1    44.669629 meV
../MAPBr/1027-freq/OUTCAR:  19 f  =    5.534079 THz    34.771644 2PiTHz  184.597002 cm-1    22.887120 meV
../MAPBr/1028-freq/OUTCAR:  19 f  =    8.216582 THz    51.626307 2PiTHz  274.075664 cm-1    33.981064 meV
../MAPBr/1029-freq/OUTCAR:  19 f  =   13.226246 THz    83.102958 2PiTHz  441.180081 cm-1    54.699378 meV
../MAPBr/1030-freq/OUTCAR:  19 f  =   10.454659 THz    65.688561 2PiTHz  348.729882 cm-1    43.237010 meV
../MAPBr/1031-freq/OUTCAR:  19 f  =    6.680745 THz    41.976358 2PiTHz  222.845656 cm-1    27.629350 meV
../MAPBr/1032-freq/OUTCAR:  19 f  =    5.287914 THz    33.224942 2PiTHz  176.385812 cm-1    21.869061 meV
../MAPBr/1033-freq/OUTCAR:  19 f  =    9.397676 THz    59.047337 2PiTHz  313.472707 cm-1    38.865676 meV
../MAPBr/1034-freq/OUTCAR:  19 f  =   11.192358 THz    70.323661 2PiTHz  373.336873 cm-1    46.287890 meV
../MAPBr/1035-freq/OUTCAR:  19 f  =    5.847454 THz    36.740638 2PiTHz  195.050068 cm-1    24.183135 meV
../MAPBr/1036-freq/OUTCAR:  19 f  =    7.911329 THz    49.708344 2PiTHz  263.893513 cm-1    32.718637 meV
../MAPBr/1037-freq/OUTCAR:  19 f  =    7.436756 THz    46.726515 2PiTHz  248.063468 cm-1    30.755961 meV
../MAPBr/1038-freq/OUTCAR:  19 f  =   10.925294 THz    68.645646 2PiTHz  364.428565 cm-1    45.183400 meV
../MAPBr/1039-freq/OUTCAR:  19 f  =    9.987781 THz    62.755076 2PiTHz  333.156489 cm-1    41.306155 meV
../MAPBr/1041-freq/OUTCAR:  19 f  =    9.827981 THz    61.751025 2PiTHz  327.826142 cm-1    40.645276 meV
../MAPBr/1042-freq/OUTCAR:  19 f  =    5.967894 THz    37.497384 2PiTHz  199.067509 cm-1    24.681234 meV
../MAPBr/1043-freq/OUTCAR:  19 f  =    9.216378 THz    57.908208 2PiTHz  307.425255 cm-1    38.115888 meV
../MAPBr/1044-freq/OUTCAR:  19 f  =   12.907077 THz    81.097558 2PiTHz  430.533743 cm-1    53.379400 meV
../MAPBr/1045-freq/OUTCAR:  19 f  =    5.794560 THz    36.408295 2PiTHz  193.285716 cm-1    23.964383 meV
../MAPBr/1046-freq/OUTCAR:  19 f  =   10.381109 THz    65.226432 2PiTHz  346.276513 cm-1    42.932831 meV
../MAPBr/1047-freq/OUTCAR:  19 f  =    6.970560 THz    43.797323 2PiTHz  232.512860 cm-1    28.827931 meV
../MAPBr/1048-freq/OUTCAR:  19 f  =    6.160997 THz    38.710684 2PiTHz  205.508721 cm-1    25.479843 meV
../MAPBr/1049-freq/OUTCAR:  19 f  =    5.931114 THz    37.266288 2PiTHz  197.840662 cm-1    24.529125 meV
../MAPBr/1050-freq/OUTCAR:  19 f  =    7.320535 THz    45.996275 2PiTHz  244.186743 cm-1    30.275308 meV
../MAPBr/1051-freq/OUTCAR:  19 f  =    6.304723 THz    39.613744 2PiTHz  210.302922 cm-1    26.074249 meV
../MAPBr/1052-freq/OUTCAR:  19 f  =    8.467349 THz    53.201925 2PiTHz  282.440363 cm-1    35.018155 meV
../MAPBr/1053-freq/OUTCAR:  19 f  =    7.994557 THz    50.231285 2PiTHz  266.669719 cm-1    33.062843 meV
../MAPBr/1054-freq/OUTCAR:  19 f  =    7.544623 THz    47.404264 2PiTHz  251.661527 cm-1    31.202064 meV
../MAPBr/1055-freq/OUTCAR:  19 f  =   11.302364 THz    71.014846 2PiTHz  377.006265 cm-1    46.742836 meV
../MAPBr/1056-freq/OUTCAR:  19 f  =    5.464734 THz    34.335933 2PiTHz  182.283883 cm-1    22.600329 meV
../MAPBr/1057-freq/OUTCAR:  19 f  =    8.286927 THz    52.068298 2PiTHz  276.422120 cm-1    34.271987 meV
../MAPBr/1058-freq/OUTCAR:  19 f  =    9.322603 THz    58.575641 2PiTHz  310.968548 cm-1    38.555200 meV
../MAPBr/1059-freq/OUTCAR:  19 f  =    7.170479 THz    45.053448 2PiTHz  239.181424 cm-1    29.654728 meV
../MAPBr/1060-freq/OUTCAR:  19 f  =    8.018612 THz    50.382426 2PiTHz  267.472102 cm-1    33.162326 meV
../MAPBr/1061-freq/OUTCAR:  19 f  =    8.449114 THz    53.087352 2PiTHz  281.832114 cm-1    34.942741 meV
../MAPBr/1062-freq/OUTCAR:  19 f  =    5.159706 THz    32.419392 2PiTHz  172.109277 cm-1    21.338838 meV
../MAPBr/1063-freq/OUTCAR:  19 f  =    8.371462 THz    52.599447 2PiTHz  279.241907 cm-1    34.621596 meV
../MAPBr/1064-freq/OUTCAR:  19 f  =   11.015616 THz    69.213158 2PiTHz  367.441394 cm-1    45.556943 meV
../MAPBr/1065-freq/OUTCAR:  19 f  =    7.873936 THz    49.473401 2PiTHz  262.646237 cm-1    32.563995 meV
