../MAPBr-RETRY/0001-freq/OUTCAR:  25 f  =    3.473756 THz    21.826250 2PiTHz  115.872011 cm-1    14.366304 meV
../MAPBr-RETRY/0002-freq/OUTCAR:  25 f  =    3.811139 THz    23.946095 2PiTHz  127.125921 cm-1    15.761611 meV
../MAPBr-RETRY/0003-freq/OUTCAR:  25 f  =    2.782605 THz    17.483626 2PiTHz   92.817724 cm-1    11.507935 meV
../MAPBr-RETRY/0004-freq/OUTCAR:  25 f  =    3.859093 THz    24.247395 2PiTHz  128.725473 cm-1    15.959930 meV
../MAPBr-RETRY/0005-freq/OUTCAR:  25 f  =    4.249013 THz    26.697339 2PiTHz  141.731830 cm-1    17.572514 meV
../MAPBr-RETRY/0006-freq/OUTCAR:  25 f  =    4.023170 THz    25.278324 2PiTHz  134.198508 cm-1    16.638500 meV
../MAPBr-RETRY/0007-freq/OUTCAR:  25 f  =    3.786924 THz    23.793946 2PiTHz  126.318189 cm-1    15.661465 meV
../MAPBr-RETRY/0008-freq/OUTCAR:  25 f  =    4.151978 THz    26.087646 2PiTHz  138.495066 cm-1    17.171206 meV
../MAPBr-RETRY/0009-freq/OUTCAR:  25 f  =    3.767909 THz    23.674473 2PiTHz  125.683923 cm-1    15.582826 meV
../MAPBr-RETRY/0010-freq/OUTCAR:  25 f  =    4.663451 THz    29.301324 2PiTHz  155.555964 cm-1    19.286488 meV
../MAPBr-RETRY/0011-freq/OUTCAR:  25 f  =    2.775185 THz    17.437000 2PiTHz   92.570196 cm-1    11.477246 meV
../MAPBr-RETRY/0012-freq/OUTCAR:  25 f  =    2.622400 THz    16.477024 2PiTHz   87.473839 cm-1    10.845378 meV
../MAPBr-RETRY/0013-freq/OUTCAR:  25 f  =    3.275663 THz    20.581595 2PiTHz  109.264339 cm-1    13.547056 meV
../MAPBr-RETRY/0014-freq/OUTCAR:  25 f  =    3.124687 THz    19.632985 2PiTHz  104.228323 cm-1    12.922670 meV
../MAPBr-RETRY/0015-freq/OUTCAR:  25 f  =    2.514533 THz    15.799278 2PiTHz   83.875797 cm-1    10.399277 meV
