../MAPI/0000-freq/OUTCAR:   2 f  =   92.922570 THz   583.849729 2PiTHz 3099.563217 cm-1   384.296999 meV
../MAPI/0001-freq/OUTCAR:   2 f  =   95.254392 THz   598.500998 2PiTHz 3177.344422 cm-1   393.940643 meV
../MAPI/0002-freq/OUTCAR:   2 f  =   95.005632 THz   596.937989 2PiTHz 3169.046660 cm-1   392.911851 meV
../MAPI/0003-freq/OUTCAR:   2 f  =   97.213047 THz   610.807588 2PiTHz 3242.678104 cm-1   402.040990 meV
../MAPI/0004-freq/OUTCAR:   2 f  =   89.738542 THz   563.843886 2PiTHz 2993.355450 cm-1   371.128909 meV
../MAPI/0005-freq/OUTCAR:   2 f  =   94.520501 THz   593.889822 2PiTHz 3152.864436 cm-1   390.905510 meV
../MAPI/0006-freq/OUTCAR:   2 f  =   91.921712 THz   577.561148 2PiTHz 3066.178162 cm-1   380.157778 meV
../MAPI/0007-freq/OUTCAR:   2 f  =   95.493897 THz   600.005853 2PiTHz 3185.333453 cm-1   394.931157 meV
../MAPI/0008-freq/OUTCAR:   2 f  =   91.529003 THz   575.093684 2PiTHz 3053.078799 cm-1   378.533663 meV
../MAPI/0009-freq/OUTCAR:   2 f  =   91.760744 THz   576.549759 2PiTHz 3060.808863 cm-1   379.492070 meV
../MAPI/0010-freq/OUTCAR:   2 f  =   93.543786 THz   587.752944 2PiTHz 3120.284750 cm-1   386.866142 meV
../MAPI/0011-freq/OUTCAR:   2 f  =   92.385139 THz   580.472947 2PiTHz 3081.636429 cm-1   382.074360 meV
../MAPI/0012-freq/OUTCAR:   2 f  =   92.080172 THz   578.556783 2PiTHz 3071.463826 cm-1   380.813117 meV
../MAPI/0013-freq/OUTCAR:   2 f  =   94.546416 THz   594.052651 2PiTHz 3153.728871 cm-1   391.012686 meV
../MAPI/0014-freq/OUTCAR:   2 f  =   94.564334 THz   594.165236 2PiTHz 3154.326563 cm-1   391.086791 meV
../MAPI/0015-freq/OUTCAR:   2 f  =   96.408625 THz   605.753258 2PiTHz 3215.845489 cm-1   398.714168 meV
../MAPI/0016-freq/OUTCAR:   2 f  =   98.741651 THz   620.412090 2PiTHz 3293.666845 cm-1   408.362790 meV
../MAPI/0017-freq/OUTCAR:   2 f  =   95.129515 THz   597.716371 2PiTHz 3173.178961 cm-1   393.424191 meV
../MAPI/0018-freq/OUTCAR:   2 f  =   91.705189 THz   576.200695 2PiTHz 3058.955739 cm-1   379.262311 meV
../MAPI/0019-freq/OUTCAR:   2 f  =   95.856898 THz   602.286655 2PiTHz 3197.441859 cm-1   396.432408 meV
../MAPI/0020-freq/OUTCAR:   2 f  =   99.513571 THz   625.262204 2PiTHz 3319.415310 cm-1   411.555194 meV
../MAPI/0021-freq/OUTCAR:   2 f  =   92.750466 THz   582.768368 2PiTHz 3093.822447 cm-1   383.585234 meV
../MAPI/0022-freq/OUTCAR:   2 f  =   99.727381 THz   626.605614 2PiTHz 3326.547256 cm-1   412.439443 meV
../MAPI/0023-freq/OUTCAR:   2 f  =   93.719509 THz   588.857044 2PiTHz 3126.146237 cm-1   387.592874 meV
../MAPI/0024-freq/OUTCAR:   2 f  =   92.365244 THz   580.347942 2PiTHz 3080.972798 cm-1   381.992080 meV
../MAPI/0025-freq/OUTCAR:   2 f  =   96.308533 THz   605.124361 2PiTHz 3212.506777 cm-1   398.300221 meV
../MAPI/0026-freq/OUTCAR:   2 f  =   94.335174 THz   592.725380 2PiTHz 3146.682604 cm-1   390.139060 meV
../MAPI/0027-freq/OUTCAR:   2 f  =   91.862279 THz   577.187724 2PiTHz 3064.195715 cm-1   379.911986 meV
../MAPI/0028-freq/OUTCAR:   2 f  =  104.696768 THz   657.829197 2PiTHz 3492.308175 cm-1   432.991185 meV
../MAPI/0029-freq/OUTCAR:   2 f  =   93.231595 THz   585.791386 2PiTHz 3109.871156 cm-1   385.575021 meV
../MAPI/0030-freq/OUTCAR:   2 f  =   91.985080 THz   577.959303 2PiTHz 3068.291904 cm-1   380.419849 meV
../MAPI/0031-freq/OUTCAR:   2 f  =   92.571513 THz   581.643973 2PiTHz 3087.853216 cm-1   382.845143 meV
../MAPI/0032-freq/OUTCAR:   2 f  =   93.286636 THz   586.137220 2PiTHz 3111.707137 cm-1   385.802653 meV
../MAPI/0033-freq/OUTCAR:   2 f  =   94.214799 THz   591.969041 2PiTHz 3142.667326 cm-1   389.641229 meV
../MAPI/0034-freq/OUTCAR:   2 f  =   91.854040 THz   577.135955 2PiTHz 3063.920882 cm-1   379.877911 meV
../MAPI/0035-freq/OUTCAR:   2 f  =   96.610010 THz   607.018597 2PiTHz 3222.562965 cm-1   399.547029 meV
../MAPI/0036-freq/OUTCAR:   2 f  =   96.071717 THz   603.636400 2PiTHz 3204.607432 cm-1   397.320826 meV
../MAPI/0037-freq/OUTCAR:   2 f  =   93.725922 THz   588.897334 2PiTHz 3126.360129 cm-1   387.619394 meV
../MAPI/0038-freq/OUTCAR:   2 f  =   91.644110 THz   575.816927 2PiTHz 3056.918378 cm-1   379.009711 meV
../MAPI/0039-freq/OUTCAR:   2 f  =   98.704730 THz   620.180109 2PiTHz 3292.435292 cm-1   408.210097 meV
../MAPI/0040-freq/OUTCAR:   2 f  =   96.321542 THz   605.206095 2PiTHz 3212.940692 cm-1   398.354019 meV
../MAPI/0041-freq/OUTCAR:   2 f  =   92.462868 THz   580.961333 2PiTHz 3084.229194 cm-1   382.395822 meV
../MAPI/0042-freq/OUTCAR:   2 f  =   97.155733 THz   610.447477 2PiTHz 3240.766333 cm-1   401.803960 meV
../MAPI/0043-freq/OUTCAR:   2 f  =   93.704100 THz   588.760225 2PiTHz 3125.632241 cm-1   387.529147 meV
../MAPI/0044-freq/OUTCAR:   2 f  =   94.518286 THz   593.875903 2PiTHz 3152.790543 cm-1   390.896348 meV
